ENTITY_NM_ID,OBJ_ID,ENTITY_ID,NM_TYP_CD,FIRST_NM,MIDDLE_NM,LAST_NM,SUFFIX_NM,TITLE_NM,DFLT_IND,ACTV_IND
OLE4036,OLE4036,OLE4036,PRFR,GERARDO,L,ABNEY,,,Y,Y
OLE4042,OLE4042,OLE4042,PRFR,LINA,N,KELSO,,,Y,Y
OLE4043,OLE4043,OLE4043,PRFR,DALLAS,N,LIU,,,Y,Y
OLE4044,OLE4044,OLE4044,PRFR,MEL,W,STEVEN,,,Y,Y
OLE4045,OLE4045,OLE4045,PRFR,KATHERYN,B,WILCOX,,,Y,Y
OLE4046,OLE4046,OLE4046,PRFR,MATTHEW,R,RUTKOWSKI,,,Y,Y
OLE4047,OLE4047,OLE4047,PRFR,USHER,H,VOSS,,,Y,Y
OLE4048,OLE4048,OLE4048,PRFR,ISAAC,A,HENLEY,,,Y,Y
OLE4049,OLE4049,OLE4049,PRFR,IRENE,B,ANDERSON,,,Y,Y
OLE4050,OLE4050,OLE4050,PRFR,IMELDA,C,MATTHEWS,,,Y,Y
OLE4051,OLE4051,OLE4051,PRFR,IVERSON,D,CAIN,,,Y,Y
OLE4052,OLE4052,OLE4052,PRFR,IRVING,E,KLEIN,,,Y,Y
OLE4053,OLE4053,OLE4053,PRFR,IVAN,F,TAYLOR,,,Y,Y
OLE4054,OLE4054,OLE4054,PRFR,IGGY,G,SMITH,,,Y,Y
OLE4055,OLE4055,OLE4055,PRFR,ILENE,H,JOHNSON,,,Y,Y
OLE4056,OLE4056,OLE4056,PRFR,IKE,I,TARKINGTON,,,Y,Y
OLE4057,OLE4057,OLE4057,PRFR,IAN,J,MCCLOUD,,,Y,Y
OLE4058,OLE4058,OLE4058,PRFR,CHRIS,K,DONNELLY,,,Y,Y
OLE4059,OLE4059,OLE4059,PRFR,CECILIA,L,PETERSON,,,Y,Y
OLE4060,OLE4060,OLE4060,PRFR,CATHERINE,M,GREATHOUSE,,,Y,Y
OLE4061,OLE4061,OLE4061,PRFR,CARSON,N,NOBLE,,,Y,Y
OLE4062,OLE4062,OLE4062,PRFR,CLIFFORD,O,MORRISON,,,Y,Y
OLE4063,OLE4063,OLE4063,PRFR,CLAIR,P,EMSLEY,,,Y,Y
OLE4064,OLE4064,OLE4064,PRFR,CLYDE,R,MCMEANS,,,Y,Y
OLE4065,OLE4065,OLE4065,PRFR,CLAUDETTE,S,BURKET,,,Y,Y
OLE4066,OLE4066,OLE4066,PRFR,CYNTHIA,T,SYLVESTER,,,Y,Y
OLE4067,OLE4067,OLE4067,PRFR,CHRISTINA,U,ABRAMS,,,Y,Y
OLE4068,OLE4068,OLE4068,PRFR,DAVID,V,MARIN,,,Y,Y
OLE4069,OLE4069,OLE4069,PRFR,DAMON,W,FORSYTHE,,,Y,Y
OLE4070,OLE4070,OLE4070,PRFR,DERRICK,Y,BERRY,,,Y,Y
OLE4071,OLE4071,OLE4071,PRFR,DELILAH,A,SHIPMAN,,,Y,Y
OLE4072,OLE4072,OLE4072,PRFR,DENISE,B,SEARS,,,Y,Y
OLE4073,OLE4073,OLE4073,PRFR,DICK,C,FREELAND,,,Y,Y
OLE4074,OLE4074,OLE4074,PRFR,DONALD,D,DUNLAP,,,Y,Y
OLE4075,OLE4075,OLE4075,PRFR,DAN,E,ELLIS,,,Y,Y
OLE4076,OLE4076,OLE4076,PRFR,DARNELL,F,GRAINGER,,,Y,Y
OLE4077,OLE4077,OLE4077,PRFR,DORIS,G,MONROE,,,Y,Y
OLE4078,OLE4078,OLE4078,PRFR,ANDREW,H,KOONTZ,,,Y,Y
OLE4079,OLE4079,OLE4079,PRFR,AARON,I,BURTON,,,Y,Y
OLE4080,OLE4080,OLE4080,PRFR,ADAM,J,YOUNG,,,Y,Y
OLE4081,OLE4081,OLE4081,PRFR,ANN,K,VOGEL,,,Y,Y
OLE4082,OLE4082,OLE4082,PRFR,ADRIANA,L,GETZ,,,Y,Y
OLE4083,OLE4083,OLE4083,PRFR,AMY,M,FERREE,,,Y,Y
OLE4084,OLE4084,OLE4084,PRFR,AMELIA,N,COATNEY,,,Y,Y
OLE4085,OLE4085,OLE4085,PRFR,ANTOINE,O,BARGE,,,Y,Y
OLE4086,OLE4086,OLE4086,PRFR,ANTHONY,P,MORGAN,,,Y,Y
OLE4087,OLE4087,OLE4087,PRFR,ARTHUR,R,WRIGHT,,,Y,Y
OLE4088,OLE4088,OLE4088,PRFR,MICHAEL,S,BAXTER,,,Y,Y
OLE4089,OLE4089,OLE4089,PRFR,MARK,T,GRAY,,,Y,Y
OLE4090,OLE4090,OLE4090,PRFR,MATTHEW,U,HANDLEY,,,Y,Y
OLE4091,OLE4091,OLE4091,PRFR,MARISSA,V,LEE,,,Y,Y
OLE4092,OLE4092,OLE4092,PRFR,MELISSA,W,LAWYER,,,Y,Y
OLE4093,OLE4093,OLE4093,PRFR,MORRIS,Y,NORMAN,,,Y,Y
OLE4094,OLE4094,OLE4094,PRFR,MITCH,A,OBRIAN,,,Y,Y
OLE4095,OLE4095,OLE4095,PRFR,MISSY,B,PAYNE,,,Y,Y
OLE4096,OLE4096,OLE4096,PRFR,MINDY,C,HART,,,Y,Y
OLE4097,OLE4097,OLE4097,PRFR,MERCEDES,D,QUICK,,,Y,Y
OLE4098,OLE4098,OLE4098,PRFR,ULYSSES,E,RYAN,,,Y,Y
OLE4099,OLE4099,OLE4099,PRFR,URSULA,F,SAMPSON,,,Y,Y
OLE4100,OLE4100,OLE4100,PRFR,UTAH,G,ALLEN,,,Y,Y
OLE4101,OLE4101,OLE4101,PRFR,ULRICH,I,TROYER,,,Y,Y
OLE4102,OLE4102,OLE4102,PRFR,ULA,J,WARREN,,,Y,Y
OLE4103,OLE4103,OLE4103,PRFR,UTE,K,YODER,,,Y,Y
OLE4104,OLE4104,OLE4104,PRFR,URIAH,L,ZANE,,,Y,Y
OLE4105,OLE4105,OLE4105,PRFR,UMA,M,YOLINSKY,,,Y,Y
OLE4106,OLE4106,OLE4106,PRFR,USHA,N,BRAVA,,,Y,Y
OLE4107,OLE4107,OLE4107,PRFR,HARRY,O,NELSON,,,Y,Y
OLE4108,OLE4108,OLE4108,PRFR,HAROLD,P,MOSS,,,Y,Y
OLE4109,OLE4109,OLE4109,PRFR,HECTOR,R,GONZALES,,,Y,Y
OLE4110,OLE4110,OLE4110,PRFR,HARRIET,S,WILLIAMS,,,Y,Y
OLE4111,OLE4111,OLE4111,PRFR,HANNIBAL,T,BENDER,,,Y,Y
OLE4112,OLE4112,OLE4112,PRFR,HOWARD,U,SANDERS,,,Y,Y
OLE4113,OLE4113,OLE4113,PRFR,HELEN,V,FIELDS,,,Y,Y
OLE4114,OLE4114,OLE4114,PRFR,HAL,W,CARMICHAEL,,,Y,Y
OLE4115,OLE4115,OLE4115,PRFR,HILDA,Y,EADS,,,Y,Y
OLE4116,OLE4116,OLE4116,PRFR,HAZEL,Z,KELLER,,,Y,Y
