ENTITY_EXT_ID_ID,OBJ_ID,ENTITY_ID,EXT_ID_TYP_CD,EXT_ID
OLE5744,OLE5744,OLE4051,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5745,OLE5745,OLE4052,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5746,OLE5746,OLE4053,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5747,OLE5747,OLE4054,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5748,OLE5748,OLE4055,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5749,OLE5749,OLE4056,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5750,OLE5750,OLE4057,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5751,OLE5751,OLE4058,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5752,OLE5752,OLE4059,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5753,OLE5753,OLE4060,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5754,OLE5754,OLE4061,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5755,OLE5755,OLE4062,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5756,OLE5756,OLE4063,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5757,OLE5757,OLE4064,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5758,OLE5758,OLE4065,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5759,OLE5759,OLE4066,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5760,OLE5760,OLE4067,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5761,OLE5761,OLE4068,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5762,OLE5762,OLE4069,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5763,OLE5763,OLE4070,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5764,OLE5764,OLE4071,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5765,OLE5765,OLE4072,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5766,OLE5766,OLE4073,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5767,OLE5767,OLE4074,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5768,OLE5768,OLE4075,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5769,OLE5769,OLE4076,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5770,OLE5770,OLE4077,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5771,OLE5771,OLE4078,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5772,OLE5772,OLE4079,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5773,OLE5773,OLE4080,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5774,OLE5774,OLE4081,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5775,OLE5775,OLE4082,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5776,OLE5776,OLE4083,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5777,OLE5777,OLE4084,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5778,OLE5778,OLE4085,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5779,OLE5779,OLE4086,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5780,OLE5780,OLE4087,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5781,OLE5781,OLE4088,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5782,OLE5782,OLE4089,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5783,OLE5783,OLE4090,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5784,OLE5784,OLE4091,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5785,OLE5785,OLE4092,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5786,OLE5786,OLE4093,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5787,OLE5787,OLE4094,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5788,OLE5788,OLE4095,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5789,OLE5789,OLE4096,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5790,OLE5790,OLE4097,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5791,OLE5791,OLE4098,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5792,OLE5792,OLE4099,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5793,OLE5793,OLE4100,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5794,OLE5794,OLE4101,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5795,OLE5795,OLE4102,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5796,OLE5796,OLE4103,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5797,OLE5797,OLE4104,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5798,OLE5798,OLE4105,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5799,OLE5799,OLE4106,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5800,OLE5800,OLE4107,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5801,OLE5801,OLE4108,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5802,OLE5802,OLE4109,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5803,OLE5803,OLE4110,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5804,OLE5804,OLE4111,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5805,OLE5805,OLE4112,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5806,OLE5806,OLE4113,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5807,OLE5807,OLE4114,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5808,OLE5808,OLE4115,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5809,OLE5809,OLE4116,TAX,XBy8HbA0p2kc3lalnjPKpA==
